Date,AAPL_News_Volume,AAPL_Sentiment_Tone,MSFT_News_Volume,MSFT_Sentiment_Tone,GOOGL_News_Volume,GOOGL_Sentiment_Tone,NVDA_News_Volume,NVDA_Sentiment_Tone,META_News_Volume,META_Sentiment_Tone
2020-12-27,26,0.6619464640102588,325,-0.16812531888149576,3,0.7802695012109954,43,-0.025993911571689364,3858,-1.0938378590610274
2020-12-28,109,-0.2447335587311424,677,0.29675217836405143,28,-0.5293815530280278,102,0.6641427301699276,5175,-0.9751224237746626
2020-12-29,137,0.2821484638142986,792,0.5230731453028703,39,-0.17724747963343931,149,0.737242364182987,5681,-0.937132394447629
2020-12-30,156,-0.2183321901248652,884,0.4511339166850135,43,-0.22563776304798022,147,0.5376344315873577,6595,-1.013387880193518
2020-12-31,134,-0.03191950185380374,1032,-0.6597428587246842,68,-0.1836107561619065,100,0.28370710230477053,6607,-1.0397283669319697
2021-01-01,28,-0.8801932636459289,753,-1.4273555642156277,14,-0.9735273107355552,69,-0.747865825712384,4593,-0.8929076865054217
2021-01-02,24,-0.34719553466314956,498,-0.44455409197221424,6,-2.0153536189085997,47,-0.09717985305303681,3956,-1.1163498535426601
2021-01-03,27,0.642012938617707,404,-0.08008932533208228,8,-0.1264488749976967,37,0.10579695041720483,3740,-0.8990251696517813
2021-01-04,87,0.022432894617706214,982,-0.7997247471377819,65,-1.4369403954725546,73,0.6594249431429567,5743,-0.5175569129725975
2021-01-05,147,0.6560028850021065,1306,-0.1838778088970417,90,-0.563485336756913,113,-0.042338778156093174,6903,-0.6594355157411037
2021-01-06,254,-0.4384971135961008,1488,-0.46422607327979143,212,-1.3595478340518774,215,0.13884018854147492,7404,-1.1359956216933045
2021-01-07,218,-1.4459825338481647,1207,0.09494266067055634,153,-2.2703740056687973,162,0.6678637827494396,14966,-3.0572489461594627
2021-01-08,173,0.19602712526872024,893,0.5434525985375577,137,-1.084954256698822,190,0.5694450175600603,10594,-2.140452855353361
2021-01-09,128,-3.021166472701658,386,-0.04962988067902061,126,-3.5048361704777684,63,0.15405311843530514,9246,-2.9852412303561744
2021-01-10,177,-1.5336417726225728,655,-1.5993458671621088,108,-2.546279149285614,60,0.5096073499848996,6954,-2.254786759781267
2021-01-11,224,-1.0754783474599834,1125,0.6147661317679012,67,-1.7678993215276513,206,0.9065423065953021,9605,-2.0645177909552803
2021-01-12,145,-1.179552068517613,1379,0.14322682841461473,96,-1.871194807832418,389,1.4546820620295478,10116,-1.7201075516427597
2021-01-13,232,-0.20293979824155334,1186,0.4441976404610789,204,-2.718643628194709,443,1.3231623815850808,11031,-1.9452966849521838
2021-01-14,186,-0.13542049316925256,1032,0.8588979848153495,179,-0.45166154523847135,257,0.8203181825257073,9786,-1.7802564650620847
2021-01-15,347,-1.866009478161068,1264,0.567576100122403,104,-1.1360076748169932,170,1.1299160639214665,9160,-0.8974310163300784
2021-01-16,76,-1.290976391577096,446,-0.11070199713780786,40,-2.278762078992787,63,1.0083086564664479,6537,-1.6259211413054124
2021-01-17,69,-1.78192673705224,430,-1.4299991510774714,33,-2.0337687197088203,45,0.4081899613356974,5516,-1.983196880584887
2021-01-18,123,-0.41232004848479753,834,0.8287623383797073,39,-1.7511890516153799,137,0.7992087376578761,7301,-1.1740059683851232
2021-01-19,117,-0.4463788981365429,1522,0.44246174360556745,80,-1.3099787942175443,184,1.479047585552345,8752,-0.688926101699535
2021-01-20,125,0.7112907560312769,1194,0.781809038393124,195,-1.901453362489633,146,1.1667421501900033,8614,-0.1641169425284252
2021-01-21,152,0.20429687602178098,1160,0.6273294038431577,98,-0.6997034526048045,154,1.0108805056880703,8085,-0.347973681803925
2021-01-22,170,-0.5734519440845599,1255,0.6031737711625206,209,-2.1188845434522476,152,1.1001199443764378,8515,-1.53454533034481
2021-01-23,51,-0.2757254740189207,595,0.31348293482154865,36,-1.157649969069935,76,-0.19549528743311784,5358,-1.2283338622015982
2021-01-24,29,-1.0429858675351513,393,-0.011252158124536,25,-1.3920177345451916,52,-0.5506598545740549,4640,-1.3202321423843637
2021-01-25,204,-0.3768614833947743,1152,0.45418015211156754,99,-0.5644462019335692,94,0.5578598936127692,6969,-1.0497947685802085
2021-01-26,165,0.3504819795236162,1502,-0.022722635202916563,142,-1.339194384427908,160,0.7308234110027039,8650,-0.9809816711076738
2021-01-27,295,-0.7154797880860551,2210,-0.401389598068306,130,-2.4971007188272405,154,1.5392766152007789,8848,-1.0685320026354712
2021-01-28,389,-0.6074540959069291,1584,0.06300309460170128,82,-1.218774136351863,121,0.20229008398252546,10278,-1.3764565268459417
2021-01-29,226,-1.2197014135980413,1475,-0.31448414923940876,65,-0.43942994571873023,114,0.883723730286533,8241,-1.1776964217903156
2021-01-30,81,-1.41820536894664,557,-0.8538598571883523,7,0.0013646949040601042,76,1.2561127517298925,4881,-1.1735319108301698
2021-01-31,43,-0.6617395458968174,435,-0.039102518319211285,8,-1.1179575591280555,35,0.32397302033949615,4605,-1.5657886974450077
2021-02-01,138,0.007067580630286955,1285,0.6019888157322931,106,0.6110513187449869,106,1.2130998929039307,8705,-1.1882233878792452
2021-02-02,108,0.8672611592694384,1263,1.034095931711078,263,-1.8972213007620107,106,0.907141767596879,9020,-0.9298439111383622
2021-02-03,223,-0.25853017994645333,1989,0.32572694240236194,286,0.38015005493264,121,1.245647068381768,8972,-1.106058916221806
2021-02-04,141,0.14031472770845274,1292,0.5557902419456687,187,-0.2865896141213866,99,0.12169007359983977,8363,-1.464056496847676
2021-02-05,113,0.20365158209687476,876,0.4816167281155019,68,-0.9619403918058009,118,0.8730256635304826,8507,-1.3319725504290414
2021-02-06,43,0.022503354100338907,578,-0.023517335526044836,35,-0.2956968887342713,48,-0.16153670509087825,6298,-1.8376406637960543
2021-02-07,22,-0.5291917768954397,468,0.3157579657585115,12,0.2712248846421162,50,0.30265587555397755,5019,-1.654026971906893
2021-02-08,238,0.13012315819904424,932,0.39340459122989074,26,0.8169714814657707,190,0.49087228178081893,6770,-0.8596017147140375
2021-02-09,271,-0.10605782972891588,1122,0.5429058858018383,35,1.4122563284741199,129,1.0439685124866656,8264,-1.0996925665245338
2021-02-10,203,0.13745944970375806,1048,0.24420431968294454,48,-0.7792466357370498,86,1.3662658173947282,7448,-0.9944419823726132
2021-02-11,151,0.6151382655048632,1307,0.3109253217183007,22,0.1600145685683197,139,-0.08952738635374274,7717,-0.8855067482959355
2021-02-12,87,0.6902082284300693,1109,0.08776631805768385,67,0.11410395089592826,170,0.012878424759732202,7680,-0.68843029422329
2021-02-13,45,0.11233360685515542,515,0.03565022321036705,55,-0.3605414017809151,114,-0.3011779742161694,5234,-0.8088355034458645
2021-02-14,28,0.20020479737269015,443,0.3386617839131897,15,0.14601237133759598,65,-0.2777448956942563,4079,-0.82307860963552
2021-02-15,105,-0.5429561289250963,1376,-0.7344806475719933,165,1.8181396393188665,158,0.2824971384691067,6567,-0.8113473948209894
2021-02-16,71,0.3556305988473344,1327,0.40330741544576953,117,-0.15185666784116142,149,0.4689311251025924,7796,-0.8530989076287286
2021-02-17,217,-0.16560553523905885,1437,-0.04051236784774508,304,-0.15198916019949638,117,0.4926891519036913,8105,-0.937456457579619
2021-02-18,208,-0.6136320532156151,1536,0.028892972650595993,547,-1.6382572638060293,176,0.06602566913283178,11215,-1.4683914960256634
2021-02-19,116,-0.600623671987268,1140,0.3546533751865665,240,-2.060608056080883,184,-0.008172369263626661,8975,-1.0421979148017981
2021-02-20,65,-0.7660852400811073,520,0.18261647579886126,116,-1.9902381764634665,63,-0.38161324618877435,5520,-1.4355954529571704
2021-02-21,34,-0.43134968174490473,610,0.12628235247680522,27,-2.4964464574908662,65,1.003151572280007,5169,-1.8512016400536395
2021-02-22,122,-0.5759915095728483,1197,-0.40857334555893776,110,-1.0778221457050778,152,0.9175338339913063,7536,-1.40053943050634
2021-02-23,125,-0.6425620556895967,1667,-0.1201054864271171,142,-0.7262452558838303,111,0.9778160982311057,8657,-0.6939091824453852
2021-02-24,175,0.03869844015930378,1378,-0.15541293851387644,96,-0.9626506613883374,164,0.6163850249328869,7440,-0.4994293700242792
2021-02-25,355,0.3482854371708658,1233,0.381115682883474,158,-1.7307955412909393,285,0.3256498375679415,9051,-1.0201696282232529
2021-02-26,268,-0.3292878746042046,970,-0.03676684685696822,118,-0.7755231764310272,164,-0.08706795228318043,7316,-0.7347168977221946
2021-02-27,69,0.00954309992735804,473,0.24032710680830977,22,-1.4688253943566207,73,0.7625711382496919,5451,-1.4623761422090058
2021-02-28,31,0.403529871426598,364,-0.18191177547740628,6,-1.630672482281469,52,0.16696602337266991,4570,-1.4579500431533046
2021-03-01,124,-0.033338652764301153,976,0.47545044198739983,39,-1.6863057863766828,88,0.12625566969611413,6705,-0.8091339013736051
2021-03-02,97,-0.0232605640902733,1076,1.0026127606322182,30,0.5177893136287884,88,0.8875790019936074,7157,-0.6095816445920577
2021-03-03,106,0.3048674764046687,1454,-0.1640171652958815,74,0.29438980377001706,149,1.0982396442558942,6886,-0.8739543720424388
2021-03-04,140,-0.9142560624014873,1141,0.1306367339999507,64,-1.3622138334296285,117,1.022839455923571,7413,-1.1127583952952078
2021-03-05,103,-0.3604172102269192,1204,-0.6077750883817653,74,-3.4714346231925677,194,-0.46160737560911796,7306,-1.1785213234427223
2021-03-06,16,-1.2630122236019554,801,-2.643228863983239,47,-2.378286229378245,57,0.3528744366026893,4456,-1.2101318899016038
2021-03-07,13,0.6361619556235389,752,-3.220681748740784,9,-2.159316659286625,30,-0.3704957427240479,4555,-1.9729212113788925
2021-03-08,110,0.440751365590682,1339,-0.8180026794380946,39,-0.7786954165879872,133,0.39784246572633886,6331,-0.19332910380375912
2021-03-09,147,-0.04633030376983392,1553,-0.5053471358406751,37,-0.6350838259630381,154,0.7874573185899071,7413,-0.8669216605271409
2021-03-10,117,0.18923943585068032,1470,-0.6626836782354614,64,-1.0203856896900871,301,-0.9247277121396473,7182,-1.2150275452400137
2021-03-11,181,0.3569907482836568,1540,-0.032399818350236406,25,-0.27157644980420187,128,0.8635882404665279,6761,-0.746918755821294
2021-03-12,128,0.09368923654235839,1578,-0.8477696320987719,61,0.18793280861871645,99,1.0259583606012659,6684,-0.8492321799295807
2021-03-13,46,0.9950982430894864,984,-1.4570320258414087,20,-0.209873218432432,46,0.49125600483932647,5404,-1.563405901913843
2021-03-14,20,-0.4616596430689103,426,-0.5335599360329726,14,-1.152521816840391,38,0.8536054264296813,4396,-1.5395285601498159
2021-03-15,64,-0.18249625381054338,1112,0.12360511581177991,123,1.1445121618688854,117,0.6683478185292224,7247,-0.9650644214878394
2021-03-16,199,-0.7584065587585032,1356,0.1953761123654849,109,-1.060654015412174,127,0.2592418030829789,7891,-0.8553399736882396
2021-03-17,154,-0.6694130666455907,1144,0.3285458463897188,40,-1.1912666821396822,117,0.6780193884017329,8348,-1.5391314889343881
2021-03-18,152,-0.3702407620043019,1123,0.36793973927094975,106,-1.061297967000723,132,1.121926888223341,7452,-1.4231476777317973
2021-03-19,120,-0.039677883804112773,954,0.10612943091693049,30,0.08030930069603874,82,1.2400668528469247,7974,-1.4783247012841338
2021-03-20,106,-1.2065228447566938,465,-0.30081794265403394,120,-4.983788584622905,42,-0.2419858336092728,5167,-1.547312694976468
2021-03-21,36,-0.748868470745315,391,0.12010185725692304,8,-0.5499253321975119,24,-0.5059893433634971,4036,-1.3437115234624257
2021-03-22,73,0.15874059201690682,1427,-0.2058560941169176,46,0.22875258209886398,98,1.0759035015208538,6712,-1.1727161508836617
2021-03-23,95,-0.1741230006932335,1535,0.14220066766559555,40,-0.058180890209044635,165,1.144146436031794,7552,-1.3025904871040226
2021-03-24,231,-2.510912514219491,1471,0.1526660310357266,84,-0.4675839527577313,137,0.9194410457836804,8151,-1.1748009010021625
2021-03-25,97,-1.060151411775123,1367,0.19638017349791964,85,-2.4701025295422814,125,0.7976916724677111,8258,-1.2738995903632258
2021-03-26,110,0.28956425707548256,958,0.43371639854249056,72,-1.4171870482019628,66,0.9861887220116432,7717,-1.6076389764698826
2021-03-27,38,-0.28959313647063195,405,0.501901425952294,24,-0.4532464987540383,41,0.7445779744369548,5668,-1.4222077624427403
2021-03-28,81,-2.976026605756376,288,-0.3562919289718618,4,-2.7907948498342723,43,0.14375860932096218,4084,-1.6913056264544615
2021-03-29,46,-0.510089577509918,838,-0.8970882533640647,23,-0.37155266918962604,92,0.5856751280665923,6422,-1.3646612419870237
2021-03-30,161,0.05096876262670284,1017,0.8307664097579255,98,-0.24274730168471095,127,1.6977554679859554,6831,-0.940371183916602
2021-03-31,190,0.04851336197368973,1154,0.49444113951172336,89,0.26007788517709024,157,0.490235207716472,6733,-0.6645808004648901
2021-04-01,217,0.0647294635192879,2085,0.05247403731537817,70,0.7523390070094642,303,0.008617672306704604,7633,-0.7933221329609453
2021-04-02,50,-0.11224325117613548,1079,-0.1250702869745972,21,-0.05342806671527149,100,0.8905530725321593,6070,-1.0160311409871297
2021-04-03,14,0.8521463689554252,439,0.08090747487211494,11,0.863389997753289,34,0.440300505423435,4923,-1.304540485635586
2021-04-04,15,0.5666122160813144,378,-0.3697972323919262,3,0.37139040900278664,18,0.3151250825544975,4957,-1.3339104686031864
2021-04-05,149,-0.4125931572524071,942,-0.034608445637657956,106,0.5365924565808973,78,0.3948291515818389,6911,-1.0600475742238376
2021-04-06,96,0.13243319785331364,1173,0.5696822667106664,69,-1.1511043298186818,97,0.495907508497421,7472,-0.9790299951069855
2021-04-07,87,-0.036834521301967904,996,0.7062692459557891,62,-0.5790817305543053,90,1.6411733889628988,7596,-0.9328906116442585
2021-04-08,142,-1.3668368937648632,966,0.4498623436051388,61,-2.482775823465211,85,1.0365476223695336,7265,-1.1161491030841488
2021-04-09,151,-0.3682291534546961,1077,0.026026697778275244,22,-0.7134308266324701,152,0.21393004047715802,6658,-1.3099032851167853
2021-04-10,29,-0.6116505613337568,407,0.48852950070432866,101,-1.516405921401458,56,0.08525587106619585,4855,-1.0549217000199438
2021-04-11,25,0.06372772664988383,343,0.4206001677637433,18,-1.2083049896559575,41,0.17721372864310098,3478,-1.3010396913175661
2021-04-12,163,0.14378250706157106,1645,0.5510991823089021,78,-0.023056804034826364,368,1.920164094102409,5878,-0.8233430520514153
2021-04-13,151,0.3415059316959372,1637,0.09477540541704353,72,0.1150781881392168,276,1.099294449999739,6482,-0.6795784417534777
2021-04-14,157,0.4248057266609408,1325,0.04033200873176966,54,0.7999664382423967,182,1.2618727394415525,6879,-0.7184790126858711
2021-04-15,207,0.1360560451911758,1168,0.14787095555016594,81,0.01420482027650908,165,0.7197933359824805,6962,-0.6805931278892409
2021-04-16,91,1.0435385880662633,1026,0.10800911514120898,45,-0.23258742039696123,99,0.9999254590859695,6893,-1.0636025767954527
2021-04-17,22,1.0068476146071839,525,-0.8482169920537318,24,1.045154379254895,74,-0.23635377791272677,4493,-1.875800967801638
2021-04-18,21,0.16006221548859065,423,-0.17014387676929782,22,0.2940295301769355,45,0.6440780001971044,3952,-2.150692784965588
2021-04-19,50,0.5449834123686955,936,0.7666591320655743,34,-1.491243633198951,241,0.32130238020047003,6080,-1.4573221881346086
2021-04-20,205,0.24830324337380244,1081,0.6792863652138793,29,-0.28912219430542985,173,-0.019045210380794913,6993,-1.1377815097679573
2021-04-21,224,-0.07297600358464816,1235,0.5412253890685004,52,-0.5361615371603905,119,0.7634400309776747,7220,-1.3027916713436762
2021-04-22,144,-0.022613853135225258,1045,0.9180362909755824,48,-0.5113006416209217,109,0.9027681932162696,6538,-0.8048637896380745
2021-04-23,116,-0.36551599533320583,1056,0.22882699550414737,49,-0.19658343827493444,149,0.9670678133219843,5999,-1.1573846310664
2021-04-24,82,-0.27248799941221896,419,0.6175752103340166,13,-0.7884195925028432,168,1.7364171392281653,3809,-1.2279330462525748
2021-04-25,84,-1.0495823305949268,356,0.31989282859762375,23,-0.6368926075413779,48,-0.568479594927535,3994,-1.3589569198135205
2021-04-26,154,0.27535470349428476,1306,0.41299154538547705,51,-0.015897013639047906,116,0.20619645277263213,6315,-0.9229506134902359
2021-04-27,240,-0.3823466052780592,1572,0.07961362611493272,165,-0.012602776238595289,92,0.8231959576607675,6964,-0.6057802594535767
2021-04-28,179,0.06783334825389038,1708,0.6577229731724955,163,0.3575111707061973,156,1.081091121183888,7513,-0.5803396424692492
2021-04-29,251,0.043930069035375593,1288,0.03551493541271849,84,0.3938955225356251,153,0.8866571178688013,7122,-0.44995533635524043
2021-04-30,137,-0.45570088276390985,1246,0.8024264227739475,97,-0.17767973568089251,117,1.2256171235966193,6524,-0.9317728507139573
2021-05-01,66,-1.4497082181613061,457,0.7853186795027216,22,0.520036330083696,48,1.2968887900195343,4237,-0.6367342603565074
2021-05-02,82,-1.4211050075034444,408,-0.242054442461265,10,1.5173662867830595,28,1.1283873714645,4058,-1.0361960567706658
2021-05-03,147,-0.5526454885311178,1539,1.1136962784513798,64,1.139329645419828,109,0.7582667979055124,6416,-1.2107585306927775
2021-05-04,195,-0.1465149996263557,3391,0.7223897321516783,80,-1.7844033194793678,111,0.9828115306309885,7149,-0.9189095196340541
2021-05-05,91,-0.2787944771972695,1861,-0.0451665303785391,102,-0.43172474723397947,142,0.6112959430914101,10648,-2.0303180259601765
2021-05-06,111,0.25221152394556473,1304,0.6963506052859426,60,-0.9576067090457988,97,0.4269386761818139,8590,-1.0302080950175565
2021-05-07,102,-0.5954400009841216,1407,0.06428306539102048,28,0.16350690643825577,181,-0.25623080274848664,6865,-0.9600052662891789
2021-05-08,27,-1.0004657158139572,681,-0.793859544362397,5,-0.8330679166122201,57,0.4116046629189495,4848,-1.2027202742495646
2021-05-09,17,0.14019749543448948,480,-1.3723009856191537,43,1.3466496365896063,38,0.08549209202333141,3621,-0.753669080328818
2021-05-10,94,-0.41647417565955325,1092,-0.9030491732459859,44,-0.19993386673801689,70,0.8693210586229306,5778,-0.7151248015373869
2021-05-11,122,-1.3998943735091303,1233,-0.6552183186246564,69,-1.0340629593339128,227,1.3758932516143931,7120,-0.9694079407364254
2021-05-12,96,-1.1928463055041945,1141,-0.3680302870631306,71,-0.7769029612702621,157,1.321313521990988,7377,-0.7664152646403265
2021-05-13,90,-0.8833533789087316,1538,-0.931441095430583,49,0.2532971018368124,100,0.6076273968751932,6830,-0.7576835384000906
2021-05-14,78,-1.2259002608310483,1324,-0.23603101446617947,73,-2.0240002210643913,72,1.0099939099126802,7520,-1.3954248470644073
2021-05-15,35,-1.6353894221833265,458,0.21409763576469817,58,1.7898395430216478,40,0.5826641670961454,5049,-1.3101805124645913
2021-05-16,20,0.3892691090322094,340,-0.004865224073463865,22,-0.8290252180003337,29,0.8904439588513489,3902,-1.2824628523700137
2021-05-17,114,-0.14182730399693752,2191,-0.9820610862216596,35,-2.0280301525970326,94,1.301221332404916,6904,-0.9530697325389361
2021-05-18,195,-0.5147774992213024,1503,-0.08989114733551454,85,-0.5078350543628002,107,0.9867765137465305,6571,-0.6043529995592922
2021-05-19,97,-0.4401691621865306,1293,-0.2520739960209198,39,-0.30971993587391156,103,0.34280397582480154,7020,-0.9565710774856769
2021-05-20,118,-0.3078434952299719,1321,0.5977948840277115,161,-0.722786745300123,129,1.116449966221655,6915,-0.8202258793086026
2021-05-21,116,-1.19807172066761,1224,0.2658445190354354,168,-1.275617136715471,344,0.24195350986191586,6273,-0.7923387678953202
2021-05-22,35,-0.7712736200938786,592,-0.11438598822614147,26,-0.3936138216545081,54,0.175799785366901,3773,-1.0418745637356017
2021-05-23,32,-0.8944654347681031,369,0.027361239934757038,15,-0.27230363631590704,60,0.43714140219578423,3530,-1.283932307280878
2021-05-24,99,-0.5182998794594963,1083,0.9518534137365843,39,0.12302225485422645,281,0.1996121425469253,6685,-1.3029055957153537
2021-05-25,79,0.2163363484808851,1226,0.6560328511961209,51,-0.7408168982750594,292,-0.18967833918976942,7549,-0.9402727475129684
2021-05-26,142,0.3064337687991659,1166,0.9813928307587051,118,-1.262850091841842,171,0.483207804282237,8394,-0.9674708162683326
2021-05-27,74,0.13758650353711738,1182,0.7191858950381854,74,-0.6420073733245671,313,0.7393458151724688,8836,-1.127167356285398
2021-05-28,91,0.13065617226012016,1749,-1.2488694382634336,35,-0.7959416832285147,147,1.0539365288243279,6735,-0.8955792135022953
2021-05-29,39,-0.7881015002713827,764,-1.2770042595794304,10,-0.976580433874056,66,0.9994232628002913,4414,-1.1470959324517738
2021-05-30,27,0.21781404249604142,454,-0.1909811244730685,2,0.219929122368145,65,0.5020840369652496,3730,-1.2355717232416439
2021-05-31,57,-0.8020719152432393,736,0.39010927706143605,15,-0.6373639574285387,127,1.489909199368043,4820,-1.0975744563941956
2021-06-01,54,0.6016296525634006,959,0.35922794491232607,47,-0.30491049688666333,390,1.7972863281534286,6406,-0.7246353268098328
2021-06-02,103,-0.4293838243757155,1284,0.18054472258909857,86,-0.06351741059387597,252,1.5417934114877747,7299,-0.9255687353744659
2021-06-03,104,-0.6933159398370848,1233,0.5042699624337977,58,0.3502850931309166,154,1.3282482788739893,7162,-0.7195311440452854
2021-06-04,228,-1.3598790038584077,1109,0.10282270890019195,42,0.735997186858488,141,0.6708243943668004,9080,-1.973479357906386
2021-06-05,60,-0.9404846720187434,1168,-2.2083780646453635,25,0.20164384476658037,59,1.4439676073496666,5932,-1.211453235616888
2021-06-06,53,-1.4124450695050126,572,-0.5251560764744041,13,1.2588846134385172,41,0.22821443564220045,4638,-1.713102318217354
2021-06-07,135,0.10096995369101017,894,0.3860849241085797,148,-0.8514124181051955,123,0.7334766762153205,5955,-0.8328756868076111
2021-06-08,215,-0.2823389837115895,1075,0.30190798535818264,80,-1.2808648213096896,184,0.8475187540294459,6548,-0.656965916212581
2021-06-09,107,0.038344154611600824,1090,-0.15858683692249972,43,-0.45944259136506205,99,1.1322130190974746,6777,-0.9035117077720579
2021-06-10,85,-0.09873749858170008,1328,0.16704619498685438,62,0.46237939613592416,118,0.9939467163309555,6819,-0.724578896863562
2021-06-11,128,-0.7431434691850962,1071,0.5483145655445368,55,-0.5765652943417038,156,0.4424248887888938,6457,-0.6017725637822549
2021-06-12,74,-0.4530873563478559,695,-0.5822896581995741,12,0.12546722595804968,72,0.6972266781619543,4343,-1.0821352258238703
2021-06-13,49,-1.0731204651725261,762,0.37985555793030074,12,-0.3879545222195556,48,0.12999624131382062,3473,-0.8527490470208456
2021-06-14,133,-1.0137542731061437,1253,-0.19667596323270894,64,1.3424091398651232,136,1.1407369893087247,6226,-0.8152604584799712
2021-06-15,263,-1.254119600078928,1128,0.7852566626065286,97,-0.7028998002704266,149,1.5627917918075773,7313,-0.8124775259620747
2021-06-16,77,-0.9483361918003127,1190,0.7407776025857713,109,-0.453002499438973,114,1.0432329862016458,6717,-0.5545231120935614
2021-06-17,90,-0.02979823762267609,1444,0.4623889482062256,41,-0.8341173232531669,151,1.0883491650250399,7133,-0.5106344461538083
2021-06-18,59,-0.025116472020923743,1101,0.6430665117888239,42,0.2741947021422419,136,1.044453402205992,6215,-0.6200250426058866
2021-06-19,30,-0.5560996501411468,470,0.7609135030729608,19,-1.0328503512260572,47,0.7682306866827341,4489,-1.1600308972608306
2021-06-20,49,0.7888966423601194,436,0.2548258523998992,9,1.0437011367902314,28,1.9952170182209255,4682,-1.5937608396310612
2021-06-21,68,-0.5528465653432475,801,0.666617010517209,45,0.2050075227357218,183,1.2692683456551483,5955,-0.5586527760265649
2021-06-22,101,0.6067095923784607,1363,0.4594060931730855,73,-1.3178731056516535,202,1.113401193734335,6506,-0.4546927923235273
2021-06-23,168,0.039165328822629124,1685,0.44351210880262726,95,-0.6623003992280238,175,1.4448201150464925,6984,-0.7704205004758847
2021-06-24,172,0.3786607410572957,2135,0.6494333491266571,162,0.23915597809614828,143,1.0592648722194393,6296,-0.7247742194676374
2021-06-25,84,-0.14734569919951862,1561,1.28694138112319,101,-1.4467656787213243,163,1.7930635734444864,6550,-1.2414291000856306
2021-06-26,26,0.4286483643882423,712,-0.3152017523492504,13,-0.4639909702980545,62,1.0506949687289648,3867,-0.8777612031282496
2021-06-27,17,0.5722263682555473,528,0.6649673482217076,7,0.3666079695963397,52,0.8333185208045697,4282,-0.9056033497033762
2021-06-28,93,-0.055119542642118095,1278,0.6438395025238323,43,-0.8716476666541,256,0.4922710985340064,7169,-0.7253867480900457
2021-06-29,79,0.11461523991992238,1692,0.672569345243943,99,-1.7557143692193025,353,-0.47048772110931136,7281,-0.7755040793443372
2021-06-30,169,-0.9752753844718901,1420,0.14140359854499188,44,-1.4453084705642834,167,1.2761172515297294,6264,-0.5557243377416179
2021-07-01,61,0.24517883709551064,1210,0.049805944739502554,63,-0.5468486660733336,131,1.907076146760104,6358,-0.8035629440261762
2021-07-02,103,-0.3274857115085574,1234,-0.11582629347942823,54,-0.8187768898848453,106,0.6506810095537428,5780,-1.137743248396696
2021-07-03,43,0.07378432453277452,621,-1.0003388211471678,14,0.11887725158740287,68,0.5389029555914797,3949,-1.2873227372016602
2021-07-04,24,0.22093889194105013,396,-0.26126768518553967,7,-0.8379042061058597,31,0.5757655590229572,3365,-1.3215293044850176
2021-07-05,46,-0.2826485118446625,696,0.39001479509166176,17,-1.9717029353914814,73,0.9233662817192572,5286,-1.2154658973562433
2021-07-06,91,-0.9448416336708405,1638,-0.4452325921954527,61,-0.96942030027115,149,1.7636460231650541,6099,-0.7843866660025087
2021-07-07,79,0.8339191630349756,2185,-1.0890271106971698,96,-1.6870138238172927,187,1.4839413823839744,7512,-1.301099763129289
2021-07-08,79,-1.9137948689544362,1404,-0.042496841899625694,315,-2.5822414146631902,119,0.9219456510878921,7294,-0.9024462947567269
2021-07-09,110,0.3164390767530983,1117,0.447429740982105,64,-1.1583821034614046,93,0.9711398832932103,6310,-1.0938592007448096
2021-07-10,18,0.6081494869082527,598,-0.0841613430921094,11,-0.05029109744923804,59,1.6207571305543604,4631,-1.2636350868844484
2021-07-11,44,-0.45518495913669377,555,-0.8632597041965592,4,-0.4641389107527274,48,2.199215451085702,3568,-1.2523512806254828
2021-07-12,96,-0.3680157098354587,798,0.8141923533954731,31,-0.25463477623217773,68,0.8438554945112479,6455,-1.3241862158626867
2021-07-13,89,-0.22756748180791497,1154,0.007067919190795104,62,-0.8317505887323323,75,1.3557653390111613,6911,-0.8951581221111696
2021-07-14,174,0.3649052365881365,1130,0.6424279228269789,38,0.35116199346987653,118,1.5034824185274316,7416,-1.0533750239839161
2021-07-15,150,-0.19568158523133147,1167,0.5622759042529981,69,0.2383531309107246,139,1.1827264973403868,7642,-0.7593967454299418
2021-07-16,116,-0.3341289629385974,994,0.15601269383908015,36,-0.07460791989305599,149,1.0872675860058805,6508,-1.5245183822707933
2021-07-17,27,-0.07334908758733734,681,-0.3726147459373944,11,-0.564197034650479,40,0.06487068079680727,5118,-2.19555960724158
2021-07-18,13,0.16486424500255067,324,0.3692633013308895,7,-2.0472428638884406,34,0.9024341399061642,4176,-1.6581943445022533
2021-07-19,66,0.6975458971064847,2428,-3.3851276830570582,44,0.5941540145614382,129,1.5242361013644126,6798,-1.3614307848565828
2021-07-20,127,-1.3862816897989971,2104,-2.6367298634708085,77,-1.0027612020366576,150,1.074107883375989,7620,-1.4107394070963994
2021-07-21,107,-0.740604012101346,1308,-1.244308822232179,91,0.7103798760444647,222,0.8575610028405961,6773,-0.993609509531385
2021-07-22,79,-0.3400219037470264,1192,-0.623528412572728,28,0.022039122357210377,123,0.23486270288372593,6981,-1.0511000386840224
2021-07-23,78,0.28631878982700765,953,0.04304102748100506,77,-0.7582226663637206,76,1.1020843914988356,6378,-1.0737440882702967
2021-07-24,28,0.11921120167049654,395,-0.45328018637430983,9,-1.0213218179105419,44,0.6294886787986713,4116,-1.0795895849745933
